"time","siteID","gcc_90","gcc_sd","daylength","precipitation","radiation","snow_water_equiv","max_temp","min_temp","vapor_pressure"
2019-06-17,"BART",0.42765,0.00489577768936391,55060.74,0,525.37,22.78,24.34,8.92,1141.33
2019-06-18,"BART",0.4536,0.000966896157816346,55076.55,0,476.18,16.08,23.1,9.96,1224.22
2019-06-19,"BART",0.45067,0.00230016500881026,55088.15,0,537.78,9.75,25.76,9.07,1152.57
2019-06-20,"BART",0.46202,0.00106402175537832,55095.54,37.66,221.35,2.16,19.48,12.07,1407.86
2019-06-21,"BART",0.45745,0.00123991761148284,55098.71,6.2,198.1,0,20.63,13.26,1522.34
2019-06-22,"BART",0.44972,0.0029549655755445,55097.66,0,401.42,0,23.12,10.96,1308.41
2019-06-23,"BART",0.43172,0.00234479612307244,55092.4,0,478.58,0,26.1,9.35,1174.81
2019-06-24,"BART",0.42597,0.00189925349416608,55082.92,0,487.92,0,26.64,9.14,1158.37
2019-06-25,"BART",0.45876,0.00117607297843808,55069.24,21.8,303.68,0,20.46,8.33,1096.83
2019-06-26,"BART",0.44916,0.000633279589413196,55051.36,9.05,304.04,0,26.13,13.31,1527.73
2019-06-27,"BART",0.44763,0.0023830676607932,55029.3,0,421.14,0,27.83,13.98,1595.66
2019-06-28,"BART",0.44134,0.0035378677468619,55003.08,0,457.32,0,29.24,12.95,1491.95
2019-06-29,"BART",0.44838,0.000571054626215784,54972.72,5.96,278.17,0,26.73,14.95,1699.48
2019-06-30,"BART",0.4495,0.00118141764997543,54938.24,6.39,227.67,0,22.46,13.58,1554.51
2019-07-01,"BART",0.44089,0.00249658696950989,54899.68,0,453.6,0,26.28,10.9,1303.5
2019-07-02,"BART",0.44561,0.00136587384841936,54857.05,0,428,0,28.8,14.12,1610.15
2019-07-03,"BART",0.42637,0.00412433289022451,54810.41,0,455.2,0,29.6,13.11,1507.55
2019-07-04,"BART",0.44185,0.00199148613813086,54759.77,0,467.68,0,30.44,12.79,1477
2019-07-05,"BART",0.43194,0.00443078588049292,54705.19,0,457.54,0,31.29,13.87,1584.05
2019-07-06,"BART",0.45035,0.00123976363464811,54646.7,7.9,299.63,0,30.54,16.4,1863.7
2019-07-07,"BART",0.4192,0.0055041274763136,54584.35,0,436.88,0,26.53,11.46,1353.05
2019-07-08,"BART",0.4203,0.00228967490286641,54518.19,0,497.62,0,27.14,7.98,1070.68
2019-07-09,"BART",0.42903,0.000358504105802928,54448.27,0,495.42,0,28.36,9.1,1155.53
2019-07-10,"BART",0.4417,0.0017764494491277,54374.63,0,460.64,0,29.09,12.23,1423.5
2019-07-11,"BART",0.44407,0.00190040397252151,54297.34,73.62,289.08,0,26.54,13.83,1579.95
2019-07-12,"BART",0.44813,0.00158456493597661,54216.44,8.24,244.57,0,26.37,16.12,1831.48
2019-07-13,"BART",0.42247,0.00358605472624049,54132,0,390.23,0,27.95,14.94,1697.39
2019-07-14,"BART",0.44277,0.00100251928965107,54044.08,0,354.81,0,26.84,15.41,1750.17
2019-07-15,"BART",0.43498,0.00181839560411402,53952.73,0,382.53,0,26.28,13.89,1586.06
2019-07-16,"BART",0.43858,0.00140952336711705,53858.01,0,453.1,0,27.51,11.25,1334.27
2019-07-17,"BART",0.44636,0.000938165817987854,53760,2.96,292.4,0,26.88,13.92,1589.23
2019-07-18,"BART",0.43674,0.00242884930343065,53658.76,0,348.14,0,26.64,15.49,1758.48
2019-07-19,"BART",0.44207,0.00225800720665505,53554.35,0,448.27,0,30.33,13.77,1573.87
2019-07-20,"BART",0.4376,0.00219917154800417,53446.84,0,420.18,0,32.49,16.77,1908.96
2019-07-21,"BART",0.4409,0.00060922400424386,53336.29,0,314.29,0,31.19,20.36,2389.41
2019-07-22,"BART",0.44429,0.000957756200284648,53222.77,8.84,201.64,0,24.43,16.06,1824.23
2019-07-23,"BART",0.44543,0.000926686036698645,53106.36,2.43,200.5,0,22.72,14.68,1669.76
2019-07-24,"BART",0.4243,0.00392897900062434,52987.12,0,384.87,0,25.26,12.85,1482.19
2019-07-25,"BART",0.42249,0.00505520413447613,52865.12,0,448.88,0,25.67,9.9,1218.86
2019-07-26,"BART",0.43604,0.00299830152470715,52740.42,0,462.73,0,28.37,10.93,1306.03
2019-07-27,"BART",0.43549,0.00159138219014228,52613.1,0,444.12,0,29.27,12.72,1470.18
2019-07-28,"BART",0.43578,0.00124320331533716,52483.23,4.27,323.97,0,30.01,13.93,1590.17
2019-07-29,"BART",0.43635,0.00242859011791128,52350.87,0,405.28,0,30.72,15.9,1806.29
2019-07-30,"BART",0.42597,0.00401104452480897,52216.1,4.33,316.46,0,32.06,15.71,1783.94
2019-07-31,"BART",0.44012,0.000707004198815582,52078.97,2.84,262.9,0,28.47,16.39,1863.2
2019-08-01,"BART",NA,0.0525972958101188,51939.57,0,394.38,0,27.05,13.25,1521.68
2019-08-02,"BART",0.41972,0.00208660715956966,51797.95,0,470.38,0,27.7,9.06,1151.99
2019-08-03,"BART",0.42586,0.00204118497286978,51654.18,0,465.79,0,28.53,9.96,1223.91
2019-08-04,"BART",0.42787,0.00333425043248563,51508.33,0,411.19,0,25.86,11.26,1334.91
2019-08-05,"BART",0.41467,0.00259684266691971,51360.46,0,475.32,0,26,6.98,1000.12
2019-08-06,"BART",0.41808,0.00485290454394612,51210.64,0,474.13,0,28.19,8.5,1109.05
2019-08-07,"BART",0.43512,0.00171696821740877,51058.93,31.57,302.89,0,27.68,12.84,1481.57
2019-08-08,"BART",0.43962,0.00165838012136504,50905.4,2.6,225,0,27.12,17.07,1945.7
2019-08-09,"BART",0.43264,0.00352268809790223,50750.09,0,344.25,0,26.12,14.57,1658.08
2019-08-10,"BART",0.43265,0.00186027812272185,50593.09,3.85,252.15,0,22.65,11.81,1384.7
2019-08-11,"BART",0.43188,0.000623223393302262,50434.44,0,390.74,0,23.27,9.92,1220.38
2019-08-12,"BART",0.43198,0.0008906639406095,50274.2,0,414.39,0,27.46,12.04,1405.42
2019-08-13,"BART",0.43339,0.000763072528448946,50112.43,0,366.37,0,27.24,14.25,1623.74
2019-08-14,"BART",0.43229,0.0010556554255774,49949.19,0,401.53,0,26.2,11.49,1355.63
2019-08-15,"BART",0.43256,0.00116930747060657,49784.53,15.68,295.3,0,25.54,11.34,1341.89
2019-08-16,"BART",0.43748,0.000666898071947549,49618.51,0.89,333.35,0,24.71,13.39,1535.69
2019-08-17,"BART",0.43602,0.00131322596342762,49451.18,7.73,167.67,0,22.89,15.76,1789.52
2019-08-18,"BART",0.43507,0.00076803148744976,49282.59,0.86,313.31,0,27.03,16.35,1858.43
2019-08-19,"BART",0.43354,0.00059703567048941,49112.79,2.32,248.29,0,28.98,17.32,1976.92
2019-08-20,"BART",0.41278,0.00537835700198642,48941.84,0,381.16,0,28.16,14.1,1608.3
2019-08-21,"BART",0.44113,0.00168102134418092,48769.77,32.46,234.51,0,21.92,11.68,1372.52
2019-08-22,"BART",0.43077,0.00133808214323369,48596.65,0,356.93,0,26.85,13.94,1591.14
2019-08-23,"BART",0.42923,0.000674522641183661,48422.51,0,371.18,0,23.93,10.63,1279.75
2019-08-24,"BART",0.43102,0.000713393757374722,48247.4,0,401.89,0,22.2,7.39,1028.29
2019-08-25,"BART",NA,0.00261974552401798,48071.37,0,398.43,0,22.8,8.09,1078.78
2019-08-26,"BART",0.40889,0.00677830603424465,47894.46,0,443.68,0,23.91,5.55,905.74
2019-08-27,"BART",0.41674,0.00308673720716916,47716.71,0,441.38,0,25.19,6.43,962.92
2019-08-28,"BART",0.42804,0.00100344655044095,47538.16,26.75,322.15,0,27.2,8.83,1134.46
2019-08-29,"BART",0.40848,0.00871587571442984,47358.85,0,353.04,0,26.74,13.4,1536.36
2019-08-30,"BART",0.41216,0.00335550797881905,47178.82,0,389.87,0,25.35,9.91,1220.04
2019-08-31,"BART",0.42574,0.000760306060821863,46998.12,0,357.66,0,21.81,8.64,1120
2019-09-01,"BART",0.41999,0.00198336211149304,46816.77,5.47,297.53,0,22.12,6.66,978.06
2019-09-02,"BART",0.43704,0.00122677150542821,46634.82,23.86,187.5,0,17.22,9.15,1159.15
2019-09-03,"BART",0.42651,0.00205230362047438,46452.31,0,321.38,0,21.71,10.44,1264.07
2019-09-04,"BART",0.43281,0.00180187514165729,46269.25,3.78,236.54,0,21.76,10.9,1303.34
2019-09-05,"BART",NA,0,46085.7,0,388.4,0,21.97,7.21,1016.03
2019-09-06,"BART",0.42336,0.00062698253726943,45901.69,0,375.49,0,20.38,6.51,968.5
2019-09-07,"BART",0.42316,0.000392899198268466,45717.24,1.45,321.76,0,19,7.93,1067.47
2019-09-08,"BART",0.42839,0.00121954773299826,45532.39,0,289.58,0,19,9.29,1169.79
2019-09-09,"BART",0.42012,0.0011467072592285,45347.18,0,373.79,0,19.27,5.12,879.49
2019-09-10,"BART",0.42035,0.000806957874124941,45161.63,2.89,296.11,0,19.72,3.93,809.16
2019-09-11,"BART",0.4252,0.000580378236979289,44975.77,1.58,402.9,0,25.75,7.61,1044
2019-09-12,"BART",0.42223,0.00121763495685828,44789.64,0,254.49,0,20,11.23,1332.65
2019-09-13,"BART",0.39509,0.0116907613389412,44603.27,0,377.53,0,18.81,3.72,796.83
2019-09-14,"BART",0.42451,0.000625150033910217,44416.68,2,251.05,0,15.77,3.66,793.94
2019-09-15,"BART",0.40506,0.003576576650819,44229.91,0,331.76,0,21.22,8.48,1107.51
2019-09-16,"BART",0.41143,0.00154116767287612,44042.98,0,312.1,0,19.73,7.95,1068.95
2019-09-17,"BART",0.41049,0.00108138807246302,43855.92,0,342.88,0,18.28,4.69,853.08
2019-09-18,"BART",0.38725,0.0103458170958714,43668.76,0,346.68,0,17.04,3.11,763.52
2019-09-19,"BART",0.38513,0.01142688832651,43481.53,0,400.29,0,20.28,0.41,628.98
2019-09-20,"BART",0.38517,0.0115260122512834,43294.26,0,407.6,0,24.47,1.32,672
2019-09-21,"BART",0.38578,0.00823986905545351,43106.97,0,386.43,0,26.7,5.62,910.32
2019-09-22,"BART",0.38769,0.00722260549756592,42919.7,0,347.37,0,27.08,9.76,1207.45
2019-09-23,"BART",0.40347,0.000580327221206673,42732.47,13.25,229.62,0,26.39,12.34,1433.9
2019-09-24,"BART",0.40143,0.00224750125195761,42545.31,0,240.99,0,22.4,12.36,1435.03
2019-09-25,"BART",0.39054,0.00542546788069839,42358.25,0,279.5,0,19.17,7.46,1033.44
2019-09-26,"BART",0.40394,0.00102881727716632,42171.32,6.62,243.98,0,21.44,6.66,978.06
2019-09-27,"BART",0.37409,0.00900953468865748,41984.54,0,316.73,0,21.18,6.79,986.73
2019-09-28,"BART",0.39868,0.00107586248741962,41797.95,1.13,341.49,0,23.2,5.93,929.96
2019-09-29,"BART",0.37934,0.00252801093263265,41611.58,0,304.34,0,19.06,5.32,891.47
2019-09-30,"BART",0.38447,0.00342896381778425,41425.45,2.65,241.94,0,15.07,0.37,627.32
2019-10-01,"BART",0.38505,0.00101830784006746,41239.59,19.7,224.42,0,16.49,3.19,767.98
2019-10-02,"BART",0.37928,0.00101007667924727,41054.04,0,231.23,0,17.37,7.6,1043.66
2019-10-03,"BART",0.36952,0.000678901797473121,40868.82,2.42,174.61,0,12.34,2.82,747.96
2019-10-04,"BART",0.36872,0.00213310761939438,40683.97,0,218.15,0,10.89,2.01,705.86
2019-10-05,"BART",0.35013,0.0103354818045529,40499.52,0,316.2,0,13.56,-2,527.45
2019-10-06,"BART",0.36614,0.000408051137751647,40315.5,1.73,320.04,0,13.83,-2.51,507.89
2019-10-07,"BART",0.3622,0.000487216590984549,40131.95,18.06,218.19,0,16.51,2.45,728.71
2019-10-08,"BART",0.33697,0.00277183764904315,39948.89,0,226.47,0,17.22,6.93,996.81
2019-10-09,"BART",0.32783,0.00124213938223452,39766.37,0,279.73,0,15.46,1.65,687.91
2019-10-10,"BART",0.323,0.00120308749813272,39584.42,0,254.89,0,15.4,3.3,773.54
2019-10-11,"BART",0.3254,0.00372962548450831,39403.07,0,261.32,0,16.31,3.6,790.59
2019-10-12,"BART",0.31374,0.00121514881930619,39222.36,0,215.5,0,15.32,5.42,898.11
2019-10-13,"BART",0.312,0.0039686989980525,39042.33,0,241.04,0,17.51,5.81,922.2
2019-10-14,"BART",0.31334,0.0045932249990878,38863.02,0,294.59,0,17.38,0.55,635.78
2019-10-15,"BART",0.31798,0.00663303115137432,38684.46,0,270.21,0,14.76,0.42,629.56
2019-10-16,"BART",0.31641,0.00182671554257071,38506.71,34.4,215.59,0,14.16,-1.87,532.64
2019-10-17,"BART",0.3207,0.000968526877188613,38329.79,13.59,171.05,0,11.81,0.69,641.93
2019-10-18,"BART",0.32693,0.00149857586816719,38153.75,4.22,85.94,0,10.17,5.17,882.3
2019-10-19,"BART",0.32359,0.00573521867277001,37978.64,0,205.56,0,11.69,1.95,702.72
2019-10-20,"BART",0.31698,0.000459370528049857,37804.49,1.94,254.65,0,10.87,-2.29,516.22
2019-10-21,"BART",0.33194,0.00262922585021305,37631.36,0,279.6,0,16.51,-0.28,598.24
2019-10-22,"BART",0.3169,0.000519209603382784,37459.29,22.97,183.21,0,14.4,1.92,701.21
2019-10-23,"BART",0.32556,0.00225532045779463,37288.33,4.89,171.42,0,15.68,4.17,822.8
2019-10-24,"BART",0.33099,0.00310722263280183,37118.52,0,257.65,0,17.45,2.21,716.1
2019-10-25,"BART",0.32985,0.000171479159202557,36949.93,3.12,141.73,0,12.09,3.05,759.96
2019-10-26,"BART",0.33406,0.00324882270670343,36782.59,1.17,193.16,0,12.07,2.59,735.82
2019-10-27,"BART",0.33969,0.00215315525474138,36616.56,33.95,131.54,0,7.05,-0.99,568.12
2019-10-28,"BART",0.33469,0.00048773400286532,36451.89,0.23,145.31,0,9.51,2.96,755.56
2019-10-29,"BART",0.33906,0.00106832678330105,36288.64,1.05,119.11,0,11.23,5.97,932.88
2019-10-30,"BART",0.34425,0.00257783355489348,36126.86,7.4,151.14,0,16.27,6.2,947.93
2019-10-31,"BART",0.34432,0.00127927610971907,35966.61,25.75,160.48,0,19.7,8.17,1084.67
2019-11-01,"BART",0.34649,0.00192752378571312,35807.95,0,182.4,0,15.19,6.05,938.21
2019-11-02,"BART",0.34456,0.00402231595406001,35650.93,0,221.06,0,8.65,-3.38,475.79
2019-11-03,"BART",0.34581,0.00164458388757317,35495.62,0,223.8,0,9.46,-3.3,478.95
2019-11-04,"BART",0.34603,0.000388626046581585,35342.07,0,212.91,0,8.56,-3.2,482.27
2019-11-05,"BART",0.3471,0.00049550822230044,35190.35,2.32,154.87,0,9.29,-1.64,541.5
2019-11-06,"BART",0.34447,0.0038926406253811,35040.51,0,179.5,0,7.8,-1.28,556.31
2019-11-07,"BART",0.34655,0.0001270984127777,34892.63,1.86,164.3,0,5.25,-2.79,497.55
2019-11-08,"BART",0.34765,0.000295139798075705,34746.77,1.74,100,0,-0.93,-5.26,412.87
2019-11-09,"BART",0.34499,0.0021569955101994,34602.99,0,203.4,0,1.61,-9.4,299.75
2019-11-10,"BART",0.34712,0.000168457254312819,34461.36,0,218.56,0,5.5,-7.83,338.89
2019-11-11,"BART",0.34844,0.000483604761881312,34321.93,10.03,110.07,0,3.92,-3.03,488.45
2019-11-12,"BART",0.35041,0.000524873370928834,34184.8,4.81,95.28,0,0.07,-5.69,399.73
2019-11-13,"BART",0.34392,0.000181041900663676,34050.01,0,171.59,0,-5.55,-13.99,207.26
2019-11-14,"BART",0.34613,0.000474185877616168,33917.63,1.21,212.03,1.21,-4.06,-14.17,204.2
2019-11-15,"BART",0.34701,0.000239384861335746,33787.74,0,241.34,1.21,4.04,-10.23,280.66
2019-11-16,"BART",0.34421,0.00258711337839165,33660.41,0,213.1,1.21,-1.73,-12.4,235.99
2019-11-17,"BART",0.34573,0.00188165745261447,33535.69,0,233.89,1.21,-0.13,-14.15,204.63
2019-11-18,"BART",0.34692,0.000102521165559889,33413.67,4.1,177.49,5.31,3.16,-10.86,267.11
2019-11-19,"BART",0.34848,0.000361436609735572,33294.41,10.04,103.66,4.24,2.57,-3.45,473.4
2019-11-20,"BART",0.34719,0.00035970018354293,33177.98,1.74,62.33,1.82,2.13,-0.26,599.36
2019-11-21,"BART",0.34492,0.0027554994290824,33064.45,0.86,162.47,0.19,5.35,-2.1,523.41
2019-11-22,"BART",0.34839,0.000688142592010392,32953.88,4.67,108.79,0,4.72,-2.43,510.89
2019-11-23,"BART",0.34482,0.00291799645018038,32846.35,0,170.98,0,3.87,-5.53,404.53
2019-11-24,"BART",0.34976,0.000181532815946055,32741.91,32.5,120.24,0,2.62,-5.59,402.65
2019-11-25,"BART",0.34892,0.00052207397435027,32640.65,0,164.32,0,5.9,-3.25,480.65
2019-11-26,"BART",0.34534,0.00207568056456731,32542.62,0,191.66,0,9.41,-4.31,443.81
2019-11-27,"BART",0.34815,0.000170337629909725,32447.89,18.39,125.75,0,5.92,-3.68,465.28
2019-11-28,"BART",0.34711,0.000252371385712657,32356.51,0,111.83,0,3.39,-2.28,516.46
2019-11-29,"BART",0.34617,0.000426908547774887,32268.56,0,108.58,0,0.93,-4.46,438.87
2019-11-30,"BART",0.34302,0.001587485693331,32184.1,0,134.82,0,-3.3,-10.27,279.79
2019-12-01,"BART",0.34542,0.000104379849881206,32103.18,3.49,153.23,3.49,-1.55,-13.19,221.2
2019-12-02,"BART",0.34596,0.00025412306194488,32025.86,1.6,183.67,5.09,-0.3,-10.3,279.26
2019-12-03,"BART",0.3486,0.000480002391575676,31952.2,4.07,65.67,4.58,-1.14,-4.78,428.18
2019-12-04,"BART",0.34627,8.81489926088712e-05,31882.25,0,161.38,4.58,0.75,-7.13,357.76
2019-12-05,"BART",0.34698,0.000557576468993724,31816.07,0,167.06,4.58,2.43,-5.99,390.8
2019-12-06,"BART",0.34604,0.000256001434944949,31753.69,1.88,138.64,6.46,-0.6,-6.9,364.4
2019-12-07,"BART",0.34371,0.000454959473413816,31695.18,0,169.25,6.46,-2.92,-11.44,254.93
2019-12-08,"BART",0.34516,0.00074501574425222,31640.57,0,209.29,6.46,-0.31,-16.45,168.96
2019-12-09,"BART",0.34685,0.000221878000123441,31589.91,23.79,164.55,30.25,5.46,-11.98,244.06
2019-12-10,"BART",0.34759,0.00017379098400794,31543.24,1.99,178.34,28.09,9.69,-0.85,574.16
2019-12-11,"BART",0.34418,0.000659143366152505,31500.59,0,133.54,27.88,0.89,-5.51,405.3
2019-12-12,"BART",0.34323,0.00225677776432484,31462,0,131.49,27.88,-2.87,-9.1,306.94
2019-12-13,"BART",0.34621,0.000523239580665985,31427.49,28.29,146.94,56.17,1.14,-10.13,283.02
2019-12-14,"BART",0.34686,0.000686285082668913,31397.1,25.42,148.57,55.64,7.47,-4.72,430.27
2019-12-15,"BART",0.34615,0.000160308422124608,31370.86,0,134.39,53.4,5.79,-0.69,580.93
2019-12-16,"BART",0.34391,0.00221151791301627,31348.77,0,150.84,53.4,-1.76,-9.07,307.75
2019-12-17,"BART",0.349,0.000503433061436112,31330.87,7.33,96.02,60.73,-3.78,-9.28,302.55
2019-12-18,"BART",0.34429,0.000373641650870594,31317.15,2.8,113.46,63.53,-1.13,-7.85,338.44
2019-12-19,"BART",0.3427,0.000378156007111205,31307.65,0,166.08,63.53,-8.3,-16.24,171.99
2019-12-20,"BART",0.34317,0.00184866286547983,31302.36,0,195.03,63.53,-5.55,-16.98,161.61
2019-12-21,"BART",0.34568,0.000100265028391591,31301.28,0,205.87,63.53,-3.53,-17.54,154.23
2019-12-22,"BART",0.34614,0.000273203307715961,31304.43,0,209.49,63.53,1.65,-14.37,200.84
2019-12-23,"BART",0.34653,0.00121229182248218,31311.79,0,211.09,63.53,7.55,-10.54,273.86
2019-12-24,"BART",0.34373,0.00131746844689785,31323.36,0,187.74,63.53,4.73,-6.97,362.27
2019-12-25,"BART",0.34632,0.000201661947884301,31339.14,0,178.84,63.53,1.4,-8.99,309.49
2019-12-26,"BART",0.34565,0.000175153572266036,31359.1,1.39,180.49,64.92,0.56,-9.84,289.59
2019-12-27,"BART",0.3475,0.000178523193485455,31383.23,1.49,196.3,66.41,5.29,-7.67,343.21
2019-12-28,"BART",0.34436,0.00177681151022194,31411.52,0,151.26,65.08,5.14,-2.82,496.14
2019-12-29,"BART",0.34553,0.000221290947092981,31443.93,7.3,103.13,64.28,2.65,-4.09,451.24
2019-12-30,"BART",0.34922,0.000264617166672837,31480.45,23.9,62.36,63.83,-1.24,-4.94,423.25
2019-12-31,"BART",0.34834,0.000264419999861069,31521.04,3.58,96.42,63.57,0.57,-5.37,409.47
2020-01-01,"BART",0.3469,0.000490307373813941,NA,NA,NA,NA,NA,NA,NA
2020-01-02,"BART",0.34574,0.000622213860471846,NA,NA,NA,NA,NA,NA,NA
2020-01-03,"BART",0.34588,0.000130074823051341,NA,NA,NA,NA,NA,NA,NA
2020-01-04,"BART",0.34683,0.000259307652751535,NA,NA,NA,NA,NA,NA,NA
2020-01-05,"BART",0.34731,0.000269072253402345,NA,NA,NA,NA,NA,NA,NA
2020-01-06,"BART",0.3463,0.000295572722499422,NA,NA,NA,NA,NA,NA,NA
2020-01-07,"BART",0.3456,0.000205055990362814,NA,NA,NA,NA,NA,NA,NA
2020-01-08,"BART",0.34643,0.000356515391659029,NA,NA,NA,NA,NA,NA,NA
2020-01-09,"BART",0.34323,0.00103600128535891,NA,NA,NA,NA,NA,NA,NA
2020-01-10,"BART",0.34603,0.000139347056089528,NA,NA,NA,NA,NA,NA,NA
2020-01-11,"BART",0.34796,0.000352387368023974,NA,NA,NA,NA,NA,NA,NA
2020-01-12,"BART",0.34679,0.00091026977387173,NA,NA,NA,NA,NA,NA,NA
2020-01-13,"BART",0.34638,0.000170509111612422,NA,NA,NA,NA,NA,NA,NA
2020-01-14,"BART",0.34576,0.000357076793889908,NA,NA,NA,NA,NA,NA,NA
2020-01-15,"BART",0.34549,0.000381121344970118,NA,NA,NA,NA,NA,NA,NA
2020-01-16,"BART",0.35156,0.000434043806685966,NA,NA,NA,NA,NA,NA,NA
2020-01-17,"BART",0.34269,0.00051206326339065,NA,NA,NA,NA,NA,NA,NA
2020-01-18,"BART",0.34512,0.00019190827422048,NA,NA,NA,NA,NA,NA,NA
2020-01-19,"BART",0.34603,0.00026841030501219,NA,NA,NA,NA,NA,NA,NA
2020-01-20,"BART",0.34313,0.000580426534225175,NA,NA,NA,NA,NA,NA,NA
2020-01-21,"BART",0.345,0.00130409825659616,NA,NA,NA,NA,NA,NA,NA
2020-01-22,"BART",0.34395,0.00166016513329124,NA,NA,NA,NA,NA,NA,NA
2020-01-23,"BART",0.34581,0.000336852669302649,NA,NA,NA,NA,NA,NA,NA
2020-01-24,"BART",0.34615,8.26578983719357e-05,NA,NA,NA,NA,NA,NA,NA
2020-01-25,"BART",0.34558,0.000195180611281975,NA,NA,NA,NA,NA,NA,NA
2020-01-26,"BART",0.34638,0.000375695901777284,NA,NA,NA,NA,NA,NA,NA
2020-01-27,"BART",0.34594,0.000193029133890753,NA,NA,NA,NA,NA,NA,NA
2020-01-28,"BART",0.34523,0.000274350777997355,NA,NA,NA,NA,NA,NA,NA
2020-01-29,"BART",0.34365,0.00143928759305088,NA,NA,NA,NA,NA,NA,NA
2020-01-30,"BART",0.34387,0.000983150226443089,NA,NA,NA,NA,NA,NA,NA
2020-01-31,"BART",0.34422,0.000581692282772204,NA,NA,NA,NA,NA,NA,NA
2020-02-01,"BART",0.34564,0.000229882622222739,NA,NA,NA,NA,NA,NA,NA
2020-02-02,"BART",0.3456,0.000269918581828529,NA,NA,NA,NA,NA,NA,NA
2020-02-03,"BART",0.34629,0.00047028897933253,NA,NA,NA,NA,NA,NA,NA
2020-02-04,"BART",0.34621,0.000174614509531064,NA,NA,NA,NA,NA,NA,NA
2020-02-05,"BART",0.34464,0.000326359321194629,NA,NA,NA,NA,NA,NA,NA
2020-02-06,"BART",0.34892,0.000105879107033077,NA,NA,NA,NA,NA,NA,NA
2020-02-07,"BART",0.3509,0.00045241494589071,NA,NA,NA,NA,NA,NA,NA
2020-02-08,"BART",0.34275,0.000241322373938402,NA,NA,NA,NA,NA,NA,NA
2020-02-09,"BART",0.34488,0.000541841009891282,NA,NA,NA,NA,NA,NA,NA
2020-02-10,"BART",0.34928,0.000337586381386982,NA,NA,NA,NA,NA,NA,NA
2020-02-11,"BART",0.34754,0.000219262586030207,NA,NA,NA,NA,NA,NA,NA
2020-02-12,"BART",0.34502,9.68998304583413e-05,NA,NA,NA,NA,NA,NA,NA
2020-02-13,"BART",0.3485,0.000699154689607389,NA,NA,NA,NA,NA,NA,NA
2020-02-14,"BART",0.34276,0.000384740835113832,NA,NA,NA,NA,NA,NA,NA
2020-02-15,"BART",0.34325,0.000656649659643712,NA,NA,NA,NA,NA,NA,NA
2020-02-16,"BART",0.34567,0.000339446187614044,NA,NA,NA,NA,NA,NA,NA
2020-02-17,"BART",0.34371,0.000773367932606254,NA,NA,NA,NA,NA,NA,NA
2020-02-18,"BART",0.34987,6.26714790452087e-05,NA,NA,NA,NA,NA,NA,NA
2020-02-19,"BART",0.34515,0.000257533354289158,NA,NA,NA,NA,NA,NA,NA
2020-02-20,"BART",0.34302,0.000413033576240538,NA,NA,NA,NA,NA,NA,NA
2020-02-21,"BART",0.34341,0.00120883988912966,NA,NA,NA,NA,NA,NA,NA
2020-02-22,"BART",0.34433,0.00159413665457808,NA,NA,NA,NA,NA,NA,NA
2020-02-23,"BART",0.34493,0.000216776571706484,NA,NA,NA,NA,NA,NA,NA
2020-02-24,"BART",0.34524,0.000495617277045625,NA,NA,NA,NA,NA,NA,NA
2020-02-25,"BART",0.34637,0.000185144373891488,NA,NA,NA,NA,NA,NA,NA
2020-02-26,"BART",0.34628,0.000214581875340137,NA,NA,NA,NA,NA,NA,NA
2020-02-27,"BART",0.35108,0.000562545585998624,NA,NA,NA,NA,NA,NA,NA
2020-02-28,"BART",0.34437,0.000113058958792591,NA,NA,NA,NA,NA,NA,NA
2020-02-29,"BART",0.34504,0.00032341839711408,NA,NA,NA,NA,NA,NA,NA
2020-03-01,"BART",0.3432,0.000664980909346975,NA,NA,NA,NA,NA,NA,NA
2020-03-02,"BART",0.34629,0.000205383607238865,NA,NA,NA,NA,NA,NA,NA
2020-03-03,"BART",0.34592,0.000185253093284381,NA,NA,NA,NA,NA,NA,NA
2020-03-04,"BART",0.34608,0.000129582399913518,NA,NA,NA,NA,NA,NA,NA
2020-03-05,"BART",0.34494,0.00102637651940788,NA,NA,NA,NA,NA,NA,NA
2020-03-06,"BART",0.34579,0.000178650537905376,NA,NA,NA,NA,NA,NA,NA
2020-03-07,"BART",0.34389,0.000633765216296826,NA,NA,NA,NA,NA,NA,NA
2020-03-08,"BART",0.3445,0.00146889156266116,NA,NA,NA,NA,NA,NA,NA
2020-03-09,"BART",0.34587,0.000299389378569109,NA,NA,NA,NA,NA,NA,NA
2020-03-10,"BART",0.347,0.000239028291383329,NA,NA,NA,NA,NA,NA,NA
2020-03-11,"BART",0.34551,0.000139566676333784,NA,NA,NA,NA,NA,NA,NA
